manufacturer,caliber_inches,weight_gr,bullet_name
Hornady,0.308,110,CX&trade;
Hornady,0.308,110,Full Metal Jacket
Hornady,0.308,110,Round Nose
Hornady,0.308,110,Spire Point
Hornady,0.308,110,V-Max
Hornady,0.308,125,FMJ
Hornady,0.308,125,Hollow Point FMJ
Hornady,0.308,125,SST&reg;
Hornady,0.308,130,Spire Point
Hornady,0.308,135,FTX&reg;
Hornady,0.308,140,MonoFlex&reg;
Hornady,0.308,150,BTSP (Litz)
Hornady,0.308,150,Boat Tail Spire Point
Hornady,0.308,150,CX&trade;
Hornady,0.308,150,Full Metal Jacket Boat Tail
Hornady,0.308,150,GMX&reg;
Hornady,0.308,150,InterBond&reg;
Hornady,0.308,150,InterLock&reg; Spire Point
Hornady,0.308,150,Round Nose
Hornady,0.308,150,SST&reg;
Hornady,0.308,150,SST&reg; (Litz)
Hornady,0.308,150,Spire Point
Hornady,0.308,155,A-Max&reg;
Hornady,0.308,155,A-Max&reg; (Litz)
Hornady,0.308,155,A-Max&reg; Moly
Hornady,0.308,155,ELD M (Extremely Low Drag Match)
Hornady,0.308,160,FTX&reg; (30-30 Win);
Hornady,0.308,160,FTX&reg; (308 Marlin Express)
Hornady,0.308,165,Boat Tail Spire Point
Hornady,0.308,165,CX&trade;
Hornady,0.308,165,GMX&reg;
Hornady,0.308,165,InterBond&reg;
Hornady,0.308,165,SST&reg;
Hornady,0.308,165,SST&reg; (Litz)
Hornady,0.308,165,Spire Point
Hornady,0.308,168,A-Max&reg;
Hornady,0.308,168,A-Max&reg; (Litz)
Hornady,0.308,168,A-Max&reg; Moly
Hornady,0.308,168,Boat Tail Hollow Point Match
Hornady,0.308,168,Boat Tail Hollow Point Moly
Hornady,0.308,168,ELD M (Extremely Low Drag Match)
Hornady,0.308,168,HPBT (Litz)
Hornady,0.308,170,InterLock&reg; Flat Point
Hornady,0.308,174,ELD-VT&reg;
Hornady,0.308,175,Sub-X&trade;
Hornady,0.308,176,A-Tip&trade; Match
Hornady,0.308,178,A-Max&reg;
Hornady,0.308,178,A-Max&reg; (Litz)
Hornady,0.308,178,A-Max&reg; Moly
Hornady,0.308,178,BTHP Match&trade;
Hornady,0.308,178,ELD M (Extremely Low Drag Match)
Hornady,0.308,178,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.308,180,Boat Tail Spire Point
Hornady,0.308,180,CX&trade;
Hornady,0.308,180,InterBond&reg;
Hornady,0.308,180,InterLock&reg; Boattail Soft Point
Hornady,0.308,180,InterLock&reg; Round Nose
Hornady,0.308,180,InterLock&reg; Soft Point
Hornady,0.308,180,Round Nose
Hornady,0.308,180,SST&reg;
Hornady,0.308,180,Spire Point
Hornady,0.308,190,BTSP (Litz)
Hornady,0.308,190,Boat Tail Spire Point
Hornady,0.308,190,CX&trade;
Hornady,0.308,190,Sub-X&trade;
Hornady,0.308,190,Sub-X&trade;
Hornady,0.308,195,ELD M (Extremely Low Drag Match)
Hornady,0.308,200,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.308,208,A-Max&reg
Hornady,0.308,208,A-Max&reg; (Litz)
Hornady,0.308,208,ELD M (Extremely Low Drag Match)
Hornady,0.308,212,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.308,220,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.308,220,Round Nose
Hornady,0.308,225,BTHP Match&trade;
Hornady,0.308,225,ELD M (Extremely Low Drag Match)
Hornady,0.308,230,A-Tip&trade; Match
Hornady,0.308,250,A-Tip&trade; Match
Hornady,0.310,123,SST&reg;
Hornady,0.310,123,Spire Point
Hornady,0.310,123,Z-Max&trade;
Hornady,0.310,174,Full Metal Jacket Boat Tail
Hornady,0.312,60,HP XTP&reg;
Hornady,0.312,85,HP XTP&reg;
Hornady,0.312,100,HP XTP&reg;
Hornady,0.312,150,Spire Point
Hornady,0.312,174,Round Nose
Hornady,0.321,170,Flat Point
Hornady,0.323,125,Spire Point
Hornady,0.323,150,Spire Point
Hornady,0.323,170,Round Nose
Hornady,0.323,170,SST&reg;
Hornady,0.323,180,GMX&reg;
Hornady,0.323,195,Spire Point
Hornady,0.323,196,Boattail Hollow Point
Hornady,0.338,185,CX&trade;
Hornady,0.338,185,GMX&reg;
Hornady,0.338,185,GMX&reg; (Litz)
Hornady,0.338,200,FTX&reg;
Hornady,0.338,200,FTX&reg; (Litz)
Hornady,0.338,200,InterLock&reg; SP-RP
Hornady,0.338,200,SST&reg;
Hornady,0.338,200,SST&reg; (Litz)
Hornady,0.338,200,Spire Point
Hornady,0.338,225,CX&trade;
Hornady,0.338,225,InterBond&reg;
Hornady,0.338,225,InterLock&reg; SP-RP
Hornady,0.338,225,SST&reg;
Hornady,0.338,225,SST&reg; (Litz)
Hornady,0.338,225,Spire Point
Hornady,0.338,230,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.338,250,BTHP
Hornady,0.338,250,BTHP (Litz)
Hornady,0.338,250,InterLock&reg; Round Nose
Hornady,0.338,250,InterLock&reg; SP-RP
Hornady,0.338,250,Spire Point
Hornady,0.338,270,ELD-X (Extremely Low Drag - eXpanding)
Hornady,0.338,285,A-Max&trade;
Hornady,0.338,285,A-Max&trade; (Litz)
Hornady,0.338,285,BTHP Match&trade;
Hornady,0.338,285,BTHP Match&trade; (Litz)
Hornady,0.338,285,ELD M (Extremely Low Drag Match)
Hornady,0.338,300,A-Tip&trade; Match
Hornady,0.348,200,InterLock&reg; Flat Point
Hornady,0.348,200,Round Nose
Hornady,0.355,90,HP XTP&reg;
Hornady,0.355,95,HP XTP&reg; (Makarov)
Hornady,0.355,115,FMJ RN
Hornady,0.355,115,HP XTP&reg;
Hornady,0.355,124,HP XTP&reg;
Hornady,0.355,147,HP XTP&reg;
Hornady,0.355,165,FTX&reg;
Hornady,0.355,170,Spire Point InterLock&reg;
Hornady,0.356,115,HAP&reg;
Hornady,0.356,125,HAP&reg;
Hornady,0.357,110,HP XTP&reg;
Hornady,0.357,125,FP XTP&reg;
Hornady,0.357,125,HP XTP&reg;
Hornady,0.357,140,FTX&reg; (357 Mag)
Hornady,0.357,140,HP XTP&reg;
Hornady,0.357,158,FP XTP&reg;
Hornady,0.357,158,HP XTP&reg;
Hornady,0.357,180,HP XTP&reg;
Hornady,0.357,250,Sub-X&trade;
Hornady,0.358,180,Soft Point (Single Shot Pistol)
Hornady,0.358,200,FTX&reg; (35 Rem)
Hornady,0.358,200,Round Nose
Hornady,0.358,200,Soft Point
Hornady,0.358,250,Round Nose
Hornady,0.358,250,Soft Point
Hornady,0.366,286,InterLock&reg; SP-RP
Hornady,0.375,220,Flat Point
Hornady,0.375,225,Spire Point
Hornady,0.375,250,CX&trade;
Hornady,0.375,270,Round Nose
Hornady,0.375,270,Spire Point
Hornady,0.375,300,Boat Tail Spire Point
Hornady,0.375,300,DGS&reg;
Hornady,0.375,300,DGX&reg;
Hornady,0.375,300,Full Metal Jacket Round Nose ENC
Hornady,0.375,300,Round Nose
Hornady,0.375,390,A-Tip&trade; Match
Hornady,0.400,155,HP XTP&reg;
Hornady,0.400,180,HAP&reg;
Hornady,0.400,180,HP XTP&reg;
Hornady,0.400,200,HAP&reg;
Hornady,0.400,200,HP XTP&reg;
Hornady,0.410,210,HP XTP&reg;
Hornady,0.410,400,DGS&reg;
Hornady,0.410,400,DGX&reg;
Hornady,0.411,300,Flat Point
Hornady,0.411,300,Spire Point
Hornady,0.416,400,DGS&reg;
Hornady,0.416,400,DGX&reg;
Hornady,0.416,400,Full Metal Jacket ENC
Hornady,0.416,450,BTHP
Hornady,0.416,500,A-Tip&trade; Match
Hornady,0.423,400,DGS&reg;
Hornady,0.423,400,DGX&reg;
Hornady,0.430,180,HP XTP&reg;
Hornady,0.430,200,HP XTP&reg;
Hornady,0.430,225,FTX&reg; (44 Mag)
Hornady,0.430,240,HP XTP&reg;
Hornady,0.430,240,XTP&reg; CL-SIL
Hornady,0.430,265,FTX&reg; (444 Marlin)
Hornady,0.430,265,Flat Point
Hornady,0.430,300,HP XTP&reg;
Hornady,0.451,185,HAP&reg;
Hornady,0.451,185,HP XTP&reg;
Hornady,0.451,185,SWC Target Encapsulated
Hornady,0.451,200,HAP&reg;
Hornady,0.451,200,HP XTP&reg;
Hornady,0.451,230,FMJ-RN Encapsulated
Hornady,0.451,230,HAP&reg;
Hornady,0.451,230,HP XTP&reg;
Hornady,0.452,225,FTX&reg; (45 Colt)
Hornady,0.452,240,HP XTP&reg; Mag
Hornady,0.452,250,FTX&reg; (450 Bushmaster)
Hornady,0.452,250,HP XTP&reg;
Hornady,0.452,300,HP XTP&reg;
Hornady,0.452,300,HP XTP&reg; Mag
Hornady,0.452,395,Sub-X&trade;
Hornady,0.458,250,MonoFlex&reg;
Hornady,0.458,300,Hollow Point
Hornady,0.458,325,FTX&reg; (45-70 &amp; 450 Marlin)
Hornady,0.458,350,Flat Point
Hornady,0.458,350,Round Nose
Hornady,0.458,410,Sub-X&trade;
Hornady,0.458,480,DGS&reg;
Hornady,0.458,480,DGX&reg;
Hornady,0.458,500,DGS&reg;
Hornady,0.458,500,DGX&reg;
Hornady,0.458,500,Full Metal Jacket Round Nose ENC
Hornady,0.458,500,Round Nose InterBond&reg;
Hornady,0.474,500,DGS&reg;
Hornady,0.474,500,DGX&reg;
Hornady,0.475,325,HP XTP&reg; Mag
Hornady,0.475,400,HP XTP&reg; Mag
Hornady,0.500,300,HP XTP&reg; MAP
Hornady,0.500,350,HP XTP&reg; Mag
Hornady,0.500,500,InterLock&reg; FP XTP&reg; Mag
Hornady,0.510,570,DGS&reg;
Hornady,0.510,570,DGX&reg;
Hornady,0.510,750,A-Max&reg;
JLK,0.224,75,VLD
JLK,0.224,80,VLD
JLK,0.224,80,VLD (Litz)
JLK,0.224,90,VLD
JLK,0.243,105,VLD
JLK,0.243,105,VLD (Litz)
JLK,0.257,108,VLD
JLK,0.264,130,VLD
JLK,0.264,140,VLD
JLK,0.264,140,VLD (Litz)
JLK,0.284,168,VLD
JLK,0.284,180,VLD
JLK,0.284,180,VLD (Litz)
JLK,0.308,175,VLD
JLK,0.308,180,LBT
JLK,0.308,180,VLD
JLK,0.308,190,VLD
JLK,0.308,210,LBT
JLK,0.308,210,VLD
Lake City,0.224,69,FMJBT (Litz)
Lapua,0.223,36,Long Rifle Hollow Point
Lapua,0.223,36,Long Rifle Subsonic HP
Lapua,0.223,40,Long Rifle Biathlon Solid
Lapua,0.223,40,Long Rifle Master Solid
Lapua,0.223,40,Long Rifle Midas L Solid
Lapua,0.223,40,Long Rifle Midas M Solid
Lapua,0.223,40,Long Rifle Multi Match Solid
Lapua,0.223,40,Long Rifle Pistol King Solid
Lapua,0.223,40,Long Rifle Pistol Trainer Solid
Lapua,0.223,40,Long Rifle Scoremax Solid
Lapua,0.223,40,Long Rifle Speed Ace Solid
Lapua,0.223,40,Long Rifle Standard Rifle Club Solid
Lapua,0.223,40,Long Rifle Super Club Solid
Lapua,0.224,51,HP Cutting Edge
Lapua,0.224,55,Full Metal Jacket
Lapua,0.224,55,Soft Point
Lapua,0.224,55,Spitzer
Lapua,0.224,55,Spitzer
Lapua,0.224,69,Scenar
Lapua,0.224,69,Scenar (CD)
Lapua,0.224,69,Scenar (Litz)
Lapua,0.224,69,Scenar L (Litz)
Lapua,0.224,69,Scenar Silver Jacket
Lapua,0.224,77,Scenar
Lapua,0.224,77,Scenar (CD)
Lapua,0.224,77,Scenar (Litz)
Lapua,0.224,77,Scenar L (Litz)
Lapua,0.243,77,HP Silver Jacket
Lapua,0.243,77,Hollow Point
Lapua,0.243,77,Hollow Point (CD)
Lapua,0.243,90,Full Metal Jacket Boat Tail
Lapua,0.243,90,Full Metal Jacket Boat Tail (Litz)
Lapua,0.243,90,Scenar
Lapua,0.243,90,Scenar (CD)
Lapua,0.243,90,Scenar (Litz)
Lapua,0.243,90,Scenar L (Litz)
Lapua,0.243,90,Silver Jacket
Lapua,0.243,100,Soft Point
Lapua,0.243,105,Scenar
Lapua,0.243,105,Scenar (CD)
Lapua,0.243,105,Scenar (Litz)
Lapua,0.243,105,Scenar Silver Jacket
Lapua,0.264,100,Full Metal Jacket
Lapua,0.264,100,Full Metal Jacket Cutting Edge
Lapua,0.264,100,Scenar
Lapua,0.264,100,Scenar Silver Jacket
Lapua,0.264,108,Scenar
Lapua,0.264,108,Scenar (CD)
Lapua,0.264,108,Scenar (Litz)
Lapua,0.264,108,Scenar Silver Jacket
Lapua,0.264,120,Scenar
Lapua,0.264,123,Scenar
Lapua,0.264,123,Scenar (CD)
Lapua,0.264,123,Scenar Silver Jacket
Lapua,0.264,136,Scenar
Lapua,0.264,139,Scenar
Lapua,0.264,139,Scenar (CD)
Lapua,0.264,139,Scenar (Litz)
Lapua,0.264,139,Scenar Silver Jacket
Lapua,0.264,140,Naturalis
Lapua,0.264,144,Full Metal Jacket Boat Tail
Lapua,0.264,144,Scenar (Litz)
Lapua,0.264,155,Mega
Lapua,0.284,156,Naturalis
Lapua,0.308,100,HP Cutting Edge
Lapua,0.308,123,Full Metal Jacket
Lapua,0.308,123,Full Metal Jacket Cutting Edge
Lapua,0.308,123,Spitzer
Lapua,0.308,150,Lock Base
Lapua,0.308,150,Lock Base (CD)
Lapua,0.308,150,Mega
Lapua,0.308,154,Scenar (CD)
Lapua,0.308,155,Full Metal Jacket Boat Tail
Lapua,0.308,155,Scenar
Lapua,0.308,155,Scenar (Litz)
Lapua,0.308,155,Scenar Silver Jacket
Lapua,0.308,165,Armor Piercing (AP492)
Lapua,0.308,165,Scenar (CD)
Lapua,0.308,167,Scenar
Lapua,0.308,167,Scenar (CD)
Lapua,0.308,167,Scenar (Litz)
Lapua,0.308,167,Scenar Silver Jacket
Lapua,0.308,170,Full Metal Jacket Boat Tail
Lapua,0.308,170,Lock Base
Lapua,0.308,170,Lock Base (CD)
Lapua,0.308,170,Naturalis
Lapua,0.308,170,Naturalis (CD)
Lapua,0.308,175,Scenar-L (G1)
Lapua,0.308,175,Scenar-L (G7)
Lapua,0.308,180,Naturalis (CD)
Lapua,0.308,181,Naturalis
Lapua,0.308,185,FMJBT (D46) (Litz)
Lapua,0.308,185,Full Metal Jacket Boat Tail
Lapua,0.308,185,Full Metal Jacket Boattail
Lapua,0.308,185,Mega
Lapua,0.308,185,Scenar
Lapua,0.308,185,Scenar (CD)
Lapua,0.308,185,Scenar (Litz)
Lapua,0.308,185,Scenar Silver Jacket
Lapua,0.308,200,FMJBT (subsonic) (Litz)
Lapua,0.308,200,Mega
Lapua,0.308,200,Subsonic
Lapua,0.308,200,Subsonic (CD)
Lapua,0.308,220,Scenar L
Lapua,0.311,123,Full Metal Jacket (CD)
Lapua,0.311,123,Spitzer
Lapua,0.311,200,Full Metal Jacket Boat Tail
Lapua,0.311,200,Full Metal Jacket Boattail (CD)
Lapua,0.323,180,Naturalis
Lapua,0.338,231,Naturalis
Lapua,0.338,231,Naturalis (CD)
Lapua,0.338,248,Armor Piercing (AP485)
Lapua,0.338,248,Armor Piercing (AP485) (CD)
Lapua,0.338,250,Full Metal Jacket Boattail (Litz)
Lapua,0.338,250,Lock Base
Lapua,0.338,250,Lock Base (CD)
Lapua,0.338,250,Scenar
Lapua,0.338,250,Scenar (CD)
Lapua,0.338,250,Scenar (Litz)
Lapua,0.338,250,Scenar Silver Jacket
Lapua,0.338,253,Armor Piercing Incendiary (API526)
Lapua,0.338,300,Armor Piercing (AP485)
Lapua,0.338,300,Scenar
Lapua,0.338,300,Scenar (CD)
Lapua,0.338,300,Scenar (Litz)
Lapua,0.366,220,Naturalis
Lapua,0.366,221,Naturalis
Lapua,0.366,285,Mega
Lapua,0.510,750,Bullex-N
Lapua,0.510,750,Bullex-N Silver Jacket
Lapua,0.510,750,Bullex-N Solid (CD)
Lapua,0.510,800,Bullex-N
Lapua,0.510,800,Bullex-N Silver Jacket
Lehigh,0.172,18,Controlled Chaos
Lehigh,0.204,28,Controlled Chaos
Lehigh,0.224,45,Controlled Chaos
Lehigh,0.224,55,Controlled Chaos
Lehigh,0.243,57,Controlled Chaos
Lehigh,0.243,60,Controlled Chaos
Lehigh,0.257,85,Controlled Chaos
Lehigh,0.264,95,Controlled Chaos
Lehigh,0.264,110,Match Solid
Lehigh,0.264,121,Match Solid
Lehigh,0.264,130,Match Solid
Lehigh,0.277,100,Controlled Chaos
Lehigh,0.284,125,Controlled Chaos
Lehigh,0.308,110,Controlled Chaos
Lehigh,0.308,145,Controlled Chaos
Lehigh,0.308,150,Match Solid
Lehigh,0.308,168,Controlled Fracturing (Subsonic)
Lehigh,0.308,170,Controlled Fracturing (Subsonic)
Lehigh,0.308,174,Controlled Fracturing (Subsonic)
Lehigh,0.308,194,Maximum Expansion (Subsonic)
Lehigh,0.311,150,Match Solid
Lehigh,0.338,230,Match
Lehigh,0.338,230,Match Solid
Lehigh,0.338,230,Match Solid (Litz)
Lehigh,0.338,240,Controlled Fracturing (Subsonic)
Lehigh,0.338,245,Match Hybrid BoreRider
Lehigh,0.338,245,Match Solid
Lehigh,0.338,245,Match Solid (Litz)
Lehigh,0.338,283,Controlled Fracturing (Subsonic)
Lehigh,0.375,330,Match Hybrid BoreRider
Lehigh,0.375,330,Match Solid
Lehigh,0.375,330,Match Solid (Litz)
Lehigh,0.400,200,DOA HP MZ
Lehigh,0.408,385,Match
Lehigh,0.408,400,Match Solid
Lehigh,0.408,400,Match Solid (Litz)
Lehigh,0.416,330,Controlled Fracturing
Lehigh,0.416,330,DOA HP
Lehigh,0.416,416,Match
Lehigh,0.416,416,Match Solid
Lehigh,0.452,250,DOA HP MZ
Lehigh,0.458,255,Match Solid
Lehigh,0.458,255,SOCOM Match
Lehigh,0.458,275,SOCOM DOA HP
Lehigh,0.458,300,Controlled Fracturing (Subsonic)
Lehigh,0.458,300,Match Solid
Lehigh,0.458,300,SOCOM Match
Lehigh,0.458,305,Controlled Fracturing
Lehigh,0.458,305,DOA HP
Lehigh,0.458,528,Match
Lehigh,0.458,528,Subsonic Expansion
Lehigh,0.458,570,Controlled Fracturing (Subsonic)
Lehigh,0.500,350,Controlled Fracturing
Lehigh,0.500,350,Match Solid
Lehigh,0.500,363,DOA HP
Lehigh,0.500,385,Controlled Fracturing
Lehigh,0.510,440,Shredder Tip Solid
Lehigh,0.510,645,Solid Ball
Lehigh,0.510,650,Match Solid
Lehigh,0.510,680,Solid Copper Subsonic Expansion
Lehigh,0.510,725,Controlled Fracturing (Subsonic)
Lehigh,0.510,750,Controlled Chaos
Lehigh,0.510,750,High Velocity Hunting Bullet
Lehigh,0.510,750,Match
Lehigh,0.510,750,Match Solid
Lehigh,0.510,792,Match BoreRider - Short Band
Lehigh,0.510,794,Match BoreRider - Long Band
Lehigh,0.510,795,Match Hybrid - Short Band
Lehigh,0.510,808,Match Solid
Lehigh,0.510,815,Match BoreRider - Heavy
Matrix Ballistics,0.243,100,Rebated Boat-tail (10S)
Matrix Ballistics,0.243,107,Very Low Drag
Matrix Ballistics,0.243,107,Very Low Drag (Litz)
Matrix Ballistics,0.243,117,Very Low Drag
Matrix Ballistics,0.243,120,Rebated Boat-tail (6S)
Matrix Ballistics,0.257,100,Flat Base (10S)
Matrix Ballistics,0.257,100,Rebated Boat-tail (10S)
Matrix Ballistics,0.257,100,Rebated Boat-tail (6S)
Matrix Ballistics,0.257,125,Flat Base (10S)
Matrix Ballistics,0.257,125,Rebated Boat-tail (10S)
Matrix Ballistics,0.264,129,Very Low Drag
Matrix Ballistics,0.264,130,Flat Base (10S)
Matrix Ballistics,0.264,130,Rebated Boat-tail (10S)
Matrix Ballistics,0.264,140,Flat Base (10S)
Matrix Ballistics,0.264,140,Rebated Boat-tail (10S)
Matrix Ballistics,0.264,142,Very Low Drag
Matrix Ballistics,0.264,160,Very Low Drag
Matrix Ballistics,0.277,130,Flat Base (10S)
Matrix Ballistics,0.277,130,Rebated Boat-tail (6S)
Matrix Ballistics,0.277,140,Flat Base (10S)
Matrix Ballistics,0.277,150,Flat Base (10S)
Matrix Ballistics,0.277,150,Rebated Boat-tail (10S)
Matrix Ballistics,0.277,165,Very Low Drag
Matrix Ballistics,0.277,175,Very Low Drag
Matrix Ballistics,0.284,140,Flat Base (10S)
Matrix Ballistics,0.284,140,Rebated Boat-tail (10S)
Matrix Ballistics,0.284,168,Very Low Drag
Matrix Ballistics,0.284,175,Flat Base (10S)
Matrix Ballistics,0.284,175,Rebated Boat-tail (10S)
Matrix Ballistics,0.308,168,Rebated Boat-tail (10S)
Matrix Ballistics,0.308,178,Rebated Boat-tail (10S)
Matrix Ballistics,0.308,185,Very Low Drag
Matrix Ballistics,0.308,194,Rebated Boat-tail (10S)
Matrix Ballistics,0.308,210,Flat Base (6S)
Matrix Ballistics,0.308,210,Very Low Drag
Matrix Ballistics,0.323,178,Flat Base (6S)
Matrix Ballistics,0.323,178,Rebated Boat-tail (6S)
Matrix Ballistics,0.323,198,Rebated Boat-tail (6S)
Matrix Ballistics,0.323,220,Rebated Boat-tail (6S)
Matrix Ballistics,0.338,225,Flat Base (1E)
Matrix Ballistics,0.338,265,Flat Base (10S)
MidwayUSA Dogtown,0.172,20,Hollow Point
MidwayUSA Dogtown,0.204,34,Hollow Point
MidwayUSA Dogtown,0.224,34,Hollow Point
MidwayUSA Dogtown,0.224,50,Hollow Point
MidwayUSA Dogtown,0.224,50,Soft Point
MidwayUSA Dogtown,0.224,55,Hollow Point
MidwayUSA Dogtown,0.224,55,Soft Point
Montana Gold,0.224,55,FMJ
Norma,0.223,40,Lead Round Nose
Norma,0.224,50,FMJ
Norma,0.224,50,Soft Point Semi-Point
Norma,0.224,53,Soft Point Spire Point
Norma,0.224,62,Soft Point
Norma,0.224,69,GTX
Norma,0.243,100,Soft Point Semi-Point
Norma,0.264,100,GTX
Norma,0.264,100,Hollow Point
Norma,0.264,100,Hollow Point
Norma,0.264,120,Full Jacket Pointed
Norma,0.264,130,Diamond Line
Norma,0.264,130,GTX
Norma,0.264,130,Hollow Point
Norma,0.264,143,GTX
Norma,0.264,156,Soft Point Alaska
Norma,0.264,156,Soft Point Oryx
Norma,0.264,156,Soft Point Vulkan
Norma,0.284,150,Full Jacket Semi-Point
Norma,0.284,156,Soft Point Oryx
Norma,0.284,170,Soft Point Vulkan
Norma,0.308,150,Full Jacket Pointed
Norma,0.308,155,GTX
Norma,0.308,168,GTX
Norma,0.308,175,GTX
Norma,0.308,180,Soft Point Alaska
Norma,0.308,180,Soft Point Oryx
Norma,0.308,180,Soft Point Vulkan
Norma,0.308,200,Soft Point Oryx
Norma,0.323,123,Full Jacket
Norma,0.323,196,Soft Point Alaska
Norma,0.323,196,Soft Point Oryx
Norma,0.323,196,Soft Point Vulkan
Norma,0.338,250,GTX
Norma,0.364,232,Full Jacket Semi-Point
Norma,0.364,232,Soft Point Vulkan
Norma,0.364,285,Soft Point Oryx
Norma,0.364,286,Soft Point Alaska
Nosler,0.172,20,Varmageddon FB Tipped
Nosler,0.172,20,Varmageddon FBHP
Nosler,0.204,32,Ballistic Silvertip&reg; Spitzer
Nosler,0.204,32,Ballistic Tip&trade; Spitzer
Nosler,0.204,32,Ballistic Tip&trade; Spitzer Leadfree
Nosler,0.204,32,Combined Technologies&trade; Varmint; Spitzer
Nosler,0.204,32,Varmageddon FB Tipped
Nosler,0.204,32,Varmageddon FBHP
Nosler,0.204,40,Ballistic Tip&trade; Spitzer
Nosler,0.224,35,Ballistic Tip&trade; Spitzer Leadfree
Nosler,0.224,35,Varmageddon FB Tipped
Nosler,0.224,40,Ballistic Tip&trade; Spitzer
Nosler,0.224,40,Ballistic Tip&trade; Spitzer Leadfree
Nosler,0.224,40,Varmageddon FB Tipped
Nosler,0.224,40,Varmageddon FBHP
Nosler,0.224,45,Solid Base
Nosler,0.224,45,Solid Base Hornet
Nosler,0.224,50,Ballistic Silvertip&reg; Spitzer
Nosler,0.224,50,Ballistic Tip&trade; Spitzer
Nosler,0.224,50,Combined Technologies&trade; Varmint; Spitzer
Nosler,0.224,52,CC (Litz)
Nosler,0.224,52,Custom Competition HPBT
Nosler,0.224,52,Custom Competition HPBT
Nosler,0.224,53,Varmageddon FB Tipped
Nosler,0.224,55,Ballistic Silvertip&reg; Spitzer
Nosler,0.224,55,Ballistic Tip (Litz)
Nosler,0.224,55,Ballistic Tip&trade; Spitzer
Nosler,0.224,55,Combined Technologies&trade; Varmint; Spitzer
Nosler,0.224,55,Varmageddon FB Tipped
Nosler,0.224,55,Varmageddon FBHP
Nosler,0.224,60,Ballistic Tip&trade; Spitzer
Nosler,0.224,60,Ballistic Tip&trade; Spitzer (Litz)
Nosler,0.224,60,Partition&trade; Spitzer
Nosler,0.224,62,Varmageddon FBHP W/Cannelure
Nosler,0.224,64,Partition&trade; Protected Point
Nosler,0.224,69,Custom Competition HPBT
Nosler,0.224,69,Custom Competition HPBT (Litz)
Nosler,0.224,70,RDF Hollow Point Boattail
Nosler,0.224,77,Custom Competition HPBT
Nosler,0.224,77,Custom Competition HPBT (Litz)
Nosler,0.224,77,RDF Hollow Point Boattail
Nosler,0.224,80,Custom Competition HPBT
Nosler,0.224,85,RDF Hollow Point Boattail
Nosler,0.243,55,Ballistic Silvertip&reg; Spitzer
Nosler,0.243,55,Ballistic Tip&trade; Spitzer
Nosler,0.243,55,Ballistic Tip&trade; Spitzer Leadfree
Nosler,0.243,55,Combined Technologies&trade; Varmint; Spitzer
Nosler,0.243,55,Varmageddon FB Tipped
Nosler,0.243,55,Varmageddon FBHP
Nosler,0.243,70,Ballistic Tip (Litz)
Nosler,0.243,70,Ballistic Tip&trade; Spitzer
Nosler,0.243,70,Varmageddon FB Tipped
Nosler,0.243,80,Ballistic Tip (Litz)
Nosler,0.243,80,Ballistic Tip&trade; Spitzer
Nosler,0.243,85,Ballistic Silvertip&reg; Spitzer
Nosler,0.243,85,Partition&trade; Spitzer
Nosler,0.243,90,AccuBond&trade; Spitzer
Nosler,0.243,90,AccuBond&trade; Spitzer (Litz)
Nosler,0.243,90,Ballistic Tip&trade; Spitzer
Nosler,0.243,90,E-Tip&trade;
Nosler,0.243,90,E-Tip&trade; (Litz)
Nosler,0.243,95,Ballistic Silvertip&reg; Spitzer
Nosler,0.243,95,Ballistic Tip&trade; Spitzer
Nosler,0.243,95,Combined Technologies&trade; Hunting Spitzer
Nosler,0.243,95,Partition (Litz)
Nosler,0.243,95,Partition&trade; Spitzer
Nosler,0.243,100,Partition&trade; Spitzer
Nosler,0.243,105,Custom Competition&trade; HPBT
Nosler,0.243,105,RDF Hollow Point Boattail
Nosler,0.243,107,Custom Competition HPBT
Nosler,0.243,115,RDF Hollow Point Boattail
Nosler,0.257,85,Ballistic Tip&trade; Spitzer
Nosler,0.257,85,Combined Technologies&trade; Varmint; Spitzer
Nosler,0.257,100,Ballistic Tip&trade; Spitzer
Nosler,0.257,100,Ballistic Tip&trade; Spitzer
Nosler,0.257,100,Ballistic Tip&trade; Spitzer (Litz)
Nosler,0.257,100,Partition&trade; Spitzer
Nosler,0.257,110,AccuBond&trade; Spitzer
Nosler,0.257,110,AccuBond&trade; Spitzer (Litz)
Nosler,0.257,115,Ballistic Silvertip&reg; Spitzer
Nosler,0.257,115,Ballistic Tip&trade; Spitzer
Nosler,0.257,115,Ballistic Tip&trade; Spitzer (Litz)
Nosler,0.257,115,Combined Technologies&trade; Hunting Spitzer
Nosler,0.257,115,Partition&trade; Spitzer
Nosler,0.257,115,Partition&trade; Spitzer
Nosler,0.257,120,Partition&trade; Spitzer
Nosler,0.264,90,Varmageddon FB Tipped
Nosler,0.264,100,Ballistic Tip&trade Spitzer;
Nosler,0.264,100,Custom Competition&trade; HPBT
Nosler,0.264,100,Partition&trade; Spitzer
